ticker,adsh,ddate,axis,tag,member,revenue,filing_url
MAS,0000062996-26-000005,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,DecorativeArchitecturalProducts,2570000000.0,https://www.sec.gov/Archives/edgar/data/62996/000006299626000005/
MAS,0000062996-26-000005,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PlumbingProducts,4992000000.0,https://www.sec.gov/Archives/edgar/data/62996/000006299626000005/
MKC,0000063754-26-000037,20251130,BusinessSegments,Revenues,Consumer,3950300000.0,https://www.sec.gov/Archives/edgar/data/63754/000006375426000037/
MKC,0000063754-26-000037,20251130,BusinessSegments,Revenues,FlavorSolutions,2890000000.0,https://www.sec.gov/Archives/edgar/data/63754/000006375426000037/
MCD,0000063908-26-000035,20251231,BusinessSegments,Revenues,USMarket,10825000000.0,https://www.sec.gov/Archives/edgar/data/63908/000006390826000035/
MCD,0000063908-26-000035,20251231,BusinessSegments,Revenues,InternationalOperatedMarkets,13633000000.0,https://www.sec.gov/Archives/edgar/data/63908/000006390826000035/
MGM,0000789570-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,FoodAndBeverage,3045965000.0,https://www.sec.gov/Archives/edgar/data/789570/000078957026000018/
MGM,0000789570-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EntertainmentRetailAndOther,1663431000.0,https://www.sec.gov/Archives/edgar/data/789570/000078957026000018/
MGM,0000789570-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Occupancy,3377400000.0,https://www.sec.gov/Archives/edgar/data/789570/000078957026000018/
MGM,0000789570-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Casino,9450887000.0,https://www.sec.gov/Archives/edgar/data/789570/000078957026000018/
TAP,0000024545-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,AmericasSegment,8712800000.0,https://www.sec.gov/Archives/edgar/data/24545/000002454526000006/
TAP,0000024545-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,EuropeMiddleEastAfricaAndAsiaPacificSegment,2455700000.0,https://www.sec.gov/Archives/edgar/data/24545/000002454526000006/
MDLZ,0001628280-26-005345,20251231,ProductOrService,Revenues,Beverages,1006000000.0,https://www.sec.gov/Archives/edgar/data/1103982/000162828026005345/
MDLZ,0001628280-26-005345,20251231,ProductOrService,Revenues,CheeseAndGrocery,2384000000.0,https://www.sec.gov/Archives/edgar/data/1103982/000162828026005345/
MDLZ,0001628280-26-005345,20251231,ProductOrService,Revenues,Chocolate,12696000000.0,https://www.sec.gov/Archives/edgar/data/1103982/000162828026005345/
MDLZ,0001628280-26-005345,20251231,ProductOrService,Revenues,Biscuits,18391000000.0,https://www.sec.gov/Archives/edgar/data/1103982/000162828026005345/
MDLZ,0001628280-26-005345,20251231,ProductOrService,Revenues,GumAndCandy,4060000000.0,https://www.sec.gov/Archives/edgar/data/1103982/000162828026005345/
MNST,0001104659-26-020831,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AlcoholBrandsSegment,134720000.0,https://www.sec.gov/Archives/edgar/data/865752/000110465926020831/
MNST,0001104659-26-020831,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,MonsterEnergyDrinksSegment,7665871000.0,https://www.sec.gov/Archives/edgar/data/865752/000110465926020831/
MNST,0001104659-26-020831,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,StrategicBrandsSegment,468716000.0,https://www.sec.gov/Archives/edgar/data/865752/000110465926020831/
MOS,0001285785-26-000017,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PotashSegment,2658700000.0,https://www.sec.gov/Archives/edgar/data/1285785/000128578526000017/
MOS,0001285785-26-000017,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,MosaicFertilizantes,4847300000.0,https://www.sec.gov/Archives/edgar/data/1285785/000128578526000017/
MOS,0001285785-26-000017,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PhosphatesSegment,3877800000.0,https://www.sec.gov/Archives/edgar/data/1285785/000128578526000017/
NEM,0001164727-26-000010,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,SalesFromConcentrateAndOtherProduction,8339000000.0,https://www.sec.gov/Archives/edgar/data/1164727/000116472726000010/
NEM,0001164727-26-000010,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,GoldDore,14330000000.0,https://www.sec.gov/Archives/edgar/data/1164727/000116472726000010/
NKE,0000320187-25-000047,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Footwear,30967000000.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/
NKE,0000320187-25-000047,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,SportingEquipment,2223000000.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/
NKE,0000320187-25-000047,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Apparel,13045000000.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/
NKE,0000320187-25-000047,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductAndServiceOther,74000000.0,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/
NI,0001111711-26-000027,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NIPSCOOperations,3198000000.0,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000027/
NI,0001111711-26-000027,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ColumbiaOperations,3324800000.0,https://www.sec.gov/Archives/edgar/data/1111711/000111171126000027/
NDSN,0000072331-25-000144,20251031,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AdvancedTechnologySystems,624510000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/
NDSN,0000072331-25-000144,20251031,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,IndustrialPrecisionsSolutions,1331792000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/
NDSN,0000072331-25-000144,20251031,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,MedicalFluidSystems,835385000.0,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/
NSC,0001628280-26-006268,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RailwayOperatingRevenuesMarketGroupCoal,1487000000.0,https://www.sec.gov/Archives/edgar/data/702165/000162828026006268/
NSC,0001628280-26-006268,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ReportableSegment,12180000000.0,https://www.sec.gov/Archives/edgar/data/702165/000162828026006268/
NSC,0001628280-26-006268,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RailwayOperatingRevenuesMarketGroupIntermodal,3009000000.0,https://www.sec.gov/Archives/edgar/data/702165/000162828026006268/
NSC,0001628280-26-006268,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RailwayOperatingRevenuesMarketGroupMerchandise,7684000000.0,https://www.sec.gov/Archives/edgar/data/702165/000162828026006268/
NOC,0001133421-26-000003,20251231,ProductOrService,Revenues,Service,8213000000.0,https://www.sec.gov/Archives/edgar/data/1133421/000113342126000003/
NOC,0001133421-26-000003,20251231,ProductOrService,Revenues,Product,33741000000.0,https://www.sec.gov/Archives/edgar/data/1133421/000113342126000003/
NCLH,0001104659-26-022067,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,OnboardAndOther,3139925000.0,https://www.sec.gov/Archives/edgar/data/1513761/000110465926022067/
NCLH,0001104659-26-022067,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,Passenger,6687667000.0,https://www.sec.gov/Archives/edgar/data/1513761/000110465926022067/
NRG,0001013871-26-000004,20251231,ProductOrService,Revenues,OperatingRevenues,30713000000.0,https://www.sec.gov/Archives/edgar/data/1013871/000101387126000004/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,RawMaterials,2164000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Plate,2492000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Structural,2632000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,BuildingSystems,1249000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Bar,5723000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherSteelProducts,3522000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,JoistAndDeck,2217000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,RebarFabrication,1910000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Sheet,9156000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NUE,0001193125-26-071575,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,TubularProducts,1429000000.0,https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/
NVR,0000906163-26-000018,20251231,BusinessSegments,Revenues,HomeBuildingSegment,10094269000.0,https://www.sec.gov/Archives/edgar/data/906163/000090616326000018/
NVR,0000906163-26-000018,20251231,BusinessSegments,Revenues,MortgageBankingSegment,229690000.0,https://www.sec.gov/Archives/edgar/data/906163/000090616326000018/
ORLY,0000898173-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AutomotiveAftermarketPartsSegment,17781992000.0,https://www.sec.gov/Archives/edgar/data/898173/000089817326000009/
ODFL,0001193125-26-067161,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,OtherServiceRevenue,50238000.0,https://www.sec.gov/Archives/edgar/data/878927/000119312526067161/
ODFL,0001193125-26-067161,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,LTLServiceRevenue,5446151000.0,https://www.sec.gov/Archives/edgar/data/878927/000119312526067161/
OKE,0001039684-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RefinedProductsAndCrudeOil,13039000000.0,https://www.sec.gov/Archives/edgar/data/1039684/000103968426000006/
OKE,0001039684-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NaturalGasGatheringAndProcessing,7684000000.0,https://www.sec.gov/Archives/edgar/data/1039684/000103968426000006/
OKE,0001039684-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WhollyOwnedInterstateNaturalGasPipelines,1846000000.0,https://www.sec.gov/Archives/edgar/data/1039684/000103968426000006/
OKE,0001039684-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NaturalGasLiquids,16010000000.0,https://www.sec.gov/Archives/edgar/data/1039684/000103968426000006/
OTIS,0001781335-26-000011,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NewEquipment,4989000000.0,https://www.sec.gov/Archives/edgar/data/1781335/000178133526000011/
OTIS,0001781335-26-000011,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Services,9442000000.0,https://www.sec.gov/Archives/edgar/data/1781335/000178133526000011/
PCAR,0001193125-26-057025,20251231,ProductOrService,Revenues,TruckPartsAndOther,26235100000.0,https://www.sec.gov/Archives/edgar/data/75362/000119312526057025/
PCAR,0001193125-26-057025,20251231,ProductOrService,Revenues,FinancialServices,2209700000.0,https://www.sec.gov/Archives/edgar/data/75362/000119312526057025/
PKG,0001193125-26-074129,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Intersegment,154100000.0,https://www.sec.gov/Archives/edgar/data/75677/000119312526074129/
PKG,0001193125-26-074129,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Trade,8989300000.0,https://www.sec.gov/Archives/edgar/data/75677/000119312526074129/
PH,0000076334-25-000035,20250630,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,DiversifiedIndustrialSegment,13665000000.0,https://www.sec.gov/Archives/edgar/data/76334/000007633425000035/
PH,0000076334-25-000035,20250630,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AerospaceSystemsSegment,6185000000.0,https://www.sec.gov/Archives/edgar/data/76334/000007633425000035/
PAYX,0000950170-25-095300,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ManagementSolutions,4067100000.0,https://www.sec.gov/Archives/edgar/data/723531/000095017025095300/
PAYX,0000950170-25-095300,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PeoAndInsuranceSolutions,1342900000.0,https://www.sec.gov/Archives/edgar/data/723531/000095017025095300/
PNR,0000077360-26-000007,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WaterSolutions,1062100000.0,https://www.sec.gov/Archives/edgar/data/77360/000007736026000007/
PNR,0000077360-26-000007,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Pool,1558800000.0,https://www.sec.gov/Archives/edgar/data/77360/000007736026000007/
PNR,0000077360-26-000007,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Flow,1553600000.0,https://www.sec.gov/Archives/edgar/data/77360/000007736026000007/
PEP,0000077476-26-000007,20251231,BusinessSegments,Revenues,InternationalBeverageFranchise,4997000000.0,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/
PEP,0000077476-26-000007,20251231,BusinessSegments,Revenues,AsiaPacificFoodsSegment,4629000000.0,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/
PEP,0000077476-26-000007,20251231,BusinessSegments,Revenues,PepsiCoBeveragesNorthAmerica,28197000000.0,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/
PEP,0000077476-26-000007,20251231,BusinessSegments,Revenues,PepsiCoFoodsNorthAmerica,27528000000.0,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/
PEP,0000077476-26-000007,20251231,BusinessSegments,Revenues,LatinAmericaFoodsSegment,10549000000.0,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/
PEP,0000077476-26-000007,20251231,BusinessSegments,Revenues,EuropeMiddleEastAfricaSegment,18025000000.0,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/
PCG,0001004980-26-000009,20251231,ProductOrService,Revenues,NaturalGasUsRegulated,6617000000.0,https://www.sec.gov/Archives/edgar/data/1004980/000100498026000009/
PCG,0001004980-26-000009,20251231,ProductOrService,Revenues,Electricity,18318000000.0,https://www.sec.gov/Archives/edgar/data/1004980/000100498026000009/
PM,0001628280-26-005939,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CombustibleTobaccoProducts,23794000000.0,https://www.sec.gov/Archives/edgar/data/1413329/000162828026005939/
PM,0001628280-26-005939,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,SmokeFreeProducts,16854000000.0,https://www.sec.gov/Archives/edgar/data/1413329/000162828026005939/
PSX,0001534701-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ChemicalsSegment,0.0,https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/
PSX,0001534701-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,MidstreamSegment,18577000000.0,https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/
PSX,0001534701-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RefiningSegment,26872000000.0,https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/
PSX,0001534701-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RenewableFuels,6178000000.0,https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/
PSX,0001534701-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,MarketingSpecialitySegment,85897000000.0,https://www.sec.gov/Archives/edgar/data/1534701/000153470126000006/
PPG,0000079879-26-000046,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PerformanceCoatings,5513000000.0,https://www.sec.gov/Archives/edgar/data/79879/000007987926000046/
PPG,0000079879-26-000046,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,IndustrialCoatings,6524000000.0,https://www.sec.gov/Archives/edgar/data/79879/000007987926000046/
PPG,0000079879-26-000046,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,GlobalArchitecturalCoatings,3838000000.0,https://www.sec.gov/Archives/edgar/data/79879/000007987926000046/
PPL,0000922224-26-000008,20251231,BusinessSegments,Revenues,PennsylvaniaRegulated,3113000000.0,https://www.sec.gov/Archives/edgar/data/922224/000092222426000008/
PPL,0000922224-26-000008,20251231,BusinessSegments,Revenues,RhodeIslandRegulated,2168000000.0,https://www.sec.gov/Archives/edgar/data/922224/000092222426000008/
PPL,0000922224-26-000008,20251231,BusinessSegments,Revenues,KentuckyRegulated,3760000000.0,https://www.sec.gov/Archives/edgar/data/922224/000092222426000008/
PG,0000080424-25-000076,20250630,BusinessSegments,Revenues,GroomingSegment,6662000000.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/
PG,0000080424-25-000076,20250630,BusinessSegments,Revenues,BeautySegment,14964000000.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/
PG,0000080424-25-000076,20250630,BusinessSegments,Revenues,BabyFeminineFamilyCareSegment,20248000000.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/
PG,0000080424-25-000076,20250630,BusinessSegments,Revenues,HealthCareSegment,11998000000.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/
PG,0000080424-25-000076,20250630,BusinessSegments,Revenues,FabricHomeCareSegment,29617000000.0,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/
PEG,0001193125-26-077446,20251231,BusinessSegments,Revenues,PublicServiceElectricandGasCompany,9558000000.0,https://www.sec.gov/Archives/edgar/data/788784/000119312526077446/
PEG,0001193125-26-077446,20251231,BusinessSegments,Revenues,PSEGPowerOther,3722000000.0,https://www.sec.gov/Archives/edgar/data/788784/000119312526077446/
PHM,0000822416-26-000007,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,FinancialServices,388667000.0,https://www.sec.gov/Archives/edgar/data/822416/000082241626000007/
PHM,0000822416-26-000007,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,HomeBuildingSegment,16923286000.0,https://www.sec.gov/Archives/edgar/data/822416/000082241626000007/
PWR,0001050915-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,UndergroundAndInfrastructure,5478229000.0,https://www.sec.gov/Archives/edgar/data/1050915/000105091526000006/
PWR,0001050915-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ElectricPower,23001468000.0,https://www.sec.gov/Archives/edgar/data/1050915/000105091526000006/
RL,0001628280-26-037074,20260331,BusinessSegments,Revenues,AsiaSegment,2103500000.0,https://www.sec.gov/Archives/edgar/data/1037038/000162828026037074/
RL,0001628280-26-037074,20260331,BusinessSegments,Revenues,EuropeSegment,2538900000.0,https://www.sec.gov/Archives/edgar/data/1037038/000162828026037074/
RL,0001628280-26-037074,20260331,BusinessSegments,Revenues,NorthAmericaSegment,3329600000.0,https://www.sec.gov/Archives/edgar/data/1037038/000162828026037074/
RL,0001628280-26-037074,20260331,BusinessSegments,Revenues,OtherNonReportableSegmentRelated,142500000.0,https://www.sec.gov/Archives/edgar/data/1037038/000162828026037074/
RTX,0000101829-26-000006,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,24432000000.0,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/
RTX,0000101829-26-000006,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,64171000000.0,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherServiceLine,824000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherServiceLineSaleOfRecycledCommodities,433000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,TransferServiceLine,848000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CollectionServiceLineLargecontainer,3098000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EnvironmentalSolutionsServiceLine,1828000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,LandfillServiceLine,1920000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CollectionServiceLineSmallcontainer,5055000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherServiceLineOtherNoncore,391000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CollectionServiceLineOther,70000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CollectionServiceLine,11233000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
RSG,0001060391-26-000094,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CollectionServiceLineResidential,3010000000.0,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000094/
ROK,0001024478-25-000116,20250930,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductsandSolutions,7364000000.0,https://www.sec.gov/Archives/edgar/data/1024478/000102447825000116/
ROK,0001024478-25-000116,20250930,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,978000000.0,https://www.sec.gov/Archives/edgar/data/1024478/000102447825000116/
ROL,0000084839-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Franchise,16034000.0,https://www.sec.gov/Archives/edgar/data/84839/000008483926000008/
ROL,0000084839-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CommercialRevenue,1244733000.0,https://www.sec.gov/Archives/edgar/data/84839/000008483926000008/
ROL,0000084839-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherRevenues,25497000.0,https://www.sec.gov/Archives/edgar/data/84839/000008483926000008/
ROL,0000084839-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ResidentialRevenue,1693244000.0,https://www.sec.gov/Archives/edgar/data/84839/000008483926000008/
ROL,0000084839-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,TermiteAndAncillaryRevenues,781542000.0,https://www.sec.gov/Archives/edgar/data/84839/000008483926000008/
ROST,0000745732-26-000006,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ReportableSegment,22750559000.0,https://www.sec.gov/Archives/edgar/data/745732/000074573226000006/
RCL,0000884887-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductAndServiceOther,5419000000.0,https://www.sec.gov/Archives/edgar/data/884887/000088488726000007/
RCL,0000884887-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherProductsAndServices,864000000.0,https://www.sec.gov/Archives/edgar/data/884887/000088488726000007/
RCL,0000884887-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Passenger,12515000000.0,https://www.sec.gov/Archives/edgar/data/884887/000088488726000007/
RCL,0000884887-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PortCosts,1300000000.0,https://www.sec.gov/Archives/edgar/data/884887/000088488726000007/
RCL,0000884887-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CruiseItinerary,17071000000.0,https://www.sec.gov/Archives/edgar/data/884887/000088488726000007/
SLB,0001193125-26-021017,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,14508000000.0,https://www.sec.gov/Archives/edgar/data/87347/000119312526021017/
SLB,0001193125-26-021017,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,21200000000.0,https://www.sec.gov/Archives/edgar/data/87347/000119312526021017/
SRE,0001032208-26-000010,20251231,BusinessSegments,RegulatedAndUnregulatedOperatingRevenue,SempraInfrastructure,1965000000.0,https://www.sec.gov/Archives/edgar/data/1032208/000103220826000010/
SRE,0001032208-26-000010,20251231,BusinessSegments,RegulatedAndUnregulatedOperatingRevenue,SempraCalifornia,11818000000.0,https://www.sec.gov/Archives/edgar/data/1032208/000103220826000010/
SHW,0000089800-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PaintStoresGroup,13605900000.0,https://www.sec.gov/Archives/edgar/data/89800/000008980026000008/
SHW,0000089800-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ConsumerBrandsGroup,8554600000.0,https://www.sec.gov/Archives/edgar/data/89800/000008980026000008/
SHW,0000089800-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PerformanceCoatingsGroup,6821800000.0,https://www.sec.gov/Archives/edgar/data/89800/000008980026000008/
SJM,0000091419-26-000050,20260430,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,AwayFromHome,879000000.0,https://www.sec.gov/Archives/edgar/data/91419/000009141926000050/
SJM,0000091419-26-000050,20260430,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,SweetBakedSnacks,971300000.0,https://www.sec.gov/Archives/edgar/data/91419/000009141926000050/
SJM,0000091419-26-000050,20260430,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,U.S.RetailCoffee,3304900000.0,https://www.sec.gov/Archives/edgar/data/91419/000009141926000050/
SJM,0000091419-26-000050,20260430,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,U.S.RetailFrozenHandheldAndSpreads,1853900000.0,https://www.sec.gov/Archives/edgar/data/91419/000009141926000050/
